2025-03-05 15:25:09,254 INFO  console: Uploading file 'CS-20250305_1524.KeywordScan..Net Version Checks.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:14,362 INFO  console: Uploading file 'framework.validated.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:19,368 INFO  highlight: debug is not sent 
2025-03-05 15:25:19,475 INFO  console: Uploading file 'CS-20250305_1524.GreenIT.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:24,586 INFO  console: Uploading file 'CS-20250305_1524.CloudReady.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:29,691 INFO  console: Uploading submission for application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:29,695 INFO  highlight: Upload end
2025-03-05 15:25:29,696 INFO  console: Upload stage completed.
2025-03-05 15:25:29,696 INFO  console: Highlight automation completed successfully!
2025-03-05 15:25:29,696 INFO  console: Package zip result ...
2025-03-05 15:25:29,697 INFO  highlight: Zip result start
2025-03-05 15:25:29,700 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,701 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,701 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,702 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,703 INFO  highlight: CS-progession is not sent 
2025-03-05 15:25:29,703 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,704 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,704 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,704 INFO  highlight: Writing file to zip : 
2025-03-05 15:25:29,705 INFO  highlight: debug is not sent 
2025-03-05 15:25:29,706 INFO  highlight: Zip result end
2025-03-05 15:25:29,706 INFO  console: Package zip result completed.
